employee_id,age,years_at_company,monthly_salary,performance_score,overtime_hours,training_hours,projects_completed,absenteeism_days,bonus_pct,engagement_score,department,job_level,education,gender,marital_status,attrition_risk,salary_age_ratio,workload_index,loyalty_tier
725,25,0,7842,3,1,30,2,6,3.6,9.9,Investment Banking,Lead,PhD,Male,Divorced,0,313.68,1.6,New
726,46,23,13112,4,0,39,19,3,3.7,2.4,Finance,Mid,PhD,Male,Divorced,0,285.04,11.4,Veteran
727,24,24,11740,3,22,13,12,1,28.4,5.3,Operations,Junior,Masters,Female,Married,0,489.17,16.0,Veteran
728,53,3,7813,4,2,36,10,1,24.6,6.8,Treasury,Senior,PhD,Male,Divorced,0,147.42,6.8,Growing
729,24,5,10854,4,15,43,13,2,16.6,1.5,Operations,Junior,Bachelors,Non-binary,Married,0,452.25,13.8,Growing
730,48,8,6900,4,15,8,15,2,26.2,7.5,Finance,Junior,PhD,Non-binary,Single,0,143.75,15.0,Established
731,50,21,2888,4,11,57,3,2,29.7,1.9,Risk,Senior,PhD,Male,Divorced,1,57.76,6.2,Veteran
732,53,13,5226,5,1,19,13,6,18.3,2.3,Risk,Lead,Masters,Male,Divorced,0,98.6,8.2,Veteran
733,40,27,12688,2,13,49,8,0,18.4,2.4,Risk,Junior,Masters,Male,Married,1,317.2,10.0,Veteran
734,42,11,7178,3,11,19,7,4,22.6,9.4,Finance,Senior,PhD,Non-binary,Divorced,0,170.9,8.6,Veteran
735,26,27,7269,3,7,35,8,4,7.0,7.1,Risk,Junior,Masters,Male,Single,0,279.58,7.6,Veteran
736,39,24,7100,5,3,26,18,5,5.0,6.9,Investment Banking,Junior,Other,Female,Divorced,0,182.05,12.0,Veteran
737,49,19,13712,3,2,71,9,4,22.8,6.0,Risk,Senior,Other,Female,Divorced,0,279.84,6.2,Veteran
738,43,23,12877,4,1,31,6,3,10.3,3.6,Finance,Lead,Other,Non-binary,Divorced,0,299.47,4.0,Veteran
739,42,24,14656,4,5,0,4,3,4.1,6.6,Treasury,Mid,PhD,Male,Married,0,348.95,4.4,Veteran
740,27,3,7522,3,7,16,15,4,9.4,4.7,Operations,Senior,Bachelors,Male,Single,0,278.59,11.8,Growing
741,22,20,8886,3,3,8,5,3,10.8,2.3,Finance,Mid,Bachelors,Male,Single,0,403.91,4.2,Veteran
742,26,29,3450,3,5,44,5,5,29.0,7.2,Finance,Senior,Masters,Female,Divorced,0,132.69,5.0,Veteran
743,33,23,12430,3,3,65,7,2,20.9,2.2,Compliance,Senior,Bachelors,Female,Divorced,0,376.67,5.4,Veteran
744,47,11,4496,3,8,31,9,5,15.9,2.7,Risk,Mid,Bachelors,Female,Married,1,95.66,8.6,Veteran
745,55,9,8650,1,18,44,7,1,29.1,8.4,Audit,Mid,PhD,Female,Single,0,157.27,11.4,Established
746,35,29,4708,5,1,8,9,1,27.1,6.9,Treasury,Lead,Masters,Female,Divorced,0,134.51,5.8,Veteran
747,47,21,6233,5,3,29,10,3,15.4,6.7,Audit,Senior,Bachelors,Non-binary,Single,0,132.62,7.2,Veteran
748,48,27,5488,3,1,37,4,3,27.2,4.8,Compliance,Senior,Other,Non-binary,Divorced,1,114.33,2.8,Veteran
749,30,6,6176,3,7,59,6,3,12.1,4.6,Treasury,Senior,Masters,Male,Divorced,0,205.87,6.4,Established
750,47,2,6382,1,10,0,14,3,6.9,7.2,Risk,Lead,Masters,Male,Married,0,135.79,12.4,New
751,43,22,6355,4,21,4,9,1,7.0,7.7,Audit,Mid,Masters,Female,Single,0,147.79,13.8,Veteran
752,51,27,10500,4,2,62,1,4,19.9,5.6,Risk,Senior,Other,Male,Single,0,205.88,1.4,Veteran
753,38,13,4685,2,23,35,17,7,15.0,9.7,Risk,Mid,Bachelors,Non-binary,Divorced,1,123.29,19.4,Veteran
754,47,23,8661,3,0,64,13,2,19.8,9.6,Operations,Lead,Other,Non-binary,Divorced,0,184.28,7.8,Veteran
755,57,9,11653,4,7,77,7,1,20.6,4.7,Treasury,Junior,Masters,Male,Married,0,204.44,7.0,Established
756,22,15,6460,4,0,72,9,4,0.7,8.4,Treasury,Mid,Masters,Female,Divorced,0,293.64,5.4,Veteran
757,29,15,5846,1,17,23,11,5,1.6,5.9,Compliance,Lead,PhD,Non-binary,Single,0,201.59,13.4,Veteran
758,56,21,7308,4,6,3,3,1,16.0,5.6,Finance,Junior,PhD,Male,Married,0,130.5,4.2,Veteran
759,36,9,11539,3,8,77,12,3,5.7,1.5,Risk,Senior,PhD,Female,Single,0,320.53,10.4,Established
760,43,24,8582,3,14,67,3,4,19.0,6.2,Risk,Senior,PhD,Male,Married,0,199.58,7.4,Veteran
761,35,12,6406,4,1,24,15,1,16.6,9.1,Audit,Mid,Masters,Female,Single,0,183.03,9.4,Veteran
762,47,5,9451,4,0,73,10,7,17.6,8.0,Compliance,Junior,Other,Female,Divorced,0,201.09,6.0,Growing
763,49,11,4693,3,16,6,1,2,9.1,8.1,Treasury,Lead,PhD,Non-binary,Single,0,95.78,7.0,Veteran
764,44,8,10044,5,3,12,14,4,19.2,2.4,Operations,Senior,Other,Non-binary,Single,0,228.27,9.6,Established
765,35,12,9225,3,1,67,6,1,24.9,4.2,Treasury,Senior,PhD,Male,Married,1,263.57,4.0,Veteran
766,45,3,7076,4,5,42,2,2,29.9,3.1,Operations,Junior,Bachelors,Male,Single,1,157.24,3.2,Growing
767,23,23,5484,3,7,56,8,4,25.2,3.8,Operations,Lead,PhD,Female,Divorced,1,238.43,7.6,Veteran
768,47,10,5339,5,0,35,1,4,16.7,6.2,Treasury,Senior,Other,Non-binary,Married,0,113.6,0.6,Established
769,35,19,9604,5,2,13,4,3,5.8,4.3,Audit,Senior,PhD,Female,Married,0,274.4,3.2,Veteran
770,28,17,11686,2,0,71,4,5,20.4,6.0,Risk,Mid,Bachelors,Female,Single,0,417.36,2.4,Veteran
771,24,25,6088,5,4,26,5,1,28.1,4.9,Operations,Lead,Other,Female,Married,0,253.67,4.6,Veteran
772,44,10,9375,4,18,36,9,5,6.4,3.6,Audit,Senior,Other,Female,Divorced,0,213.07,12.6,Established
773,39,24,2500,4,32,70,13,3,7.7,1.9,Compliance,Junior,Other,Female,Single,1,64.1,20.6,Veteran
774,59,20,6246,3,8,75,18,1,4.5,9.0,Compliance,Senior,Masters,Female,Divorced,0,105.86,14.0,Veteran
775,56,3,7906,4,1,24,17,8,22.1,1.1,Operations,Lead,Other,Male,Single,1,141.18,10.6,Growing
776,36,17,5270,5,18,66,1,2,12.2,1.0,Risk,Mid,Masters,Non-binary,Single,1,146.39,7.8,Veteran
777,46,0,5190,3,5,3,15,1,1.9,8.4,Operations,Senior,Bachelors,Non-binary,Married,0,112.83,11.0,New
778,58,26,5996,5,1,78,2,4,26.2,10.0,Compliance,Junior,Other,Female,Married,0,103.38,1.6,Veteran
779,49,6,8876,1,20,73,16,2,16.7,7.5,Investment Banking,Senior,Other,Female,Married,0,181.14,17.6,Established
780,31,5,7438,2,11,15,5,5,9.9,1.1,Compliance,Junior,Other,Female,Single,1,239.94,7.4,Growing
781,60,14,2500,4,10,18,19,2,10.3,3.0,Treasury,Lead,Bachelors,Non-binary,Married,0,41.67,15.4,Veteran
782,38,17,2500,4,9,28,5,2,8.7,9.7,Investment Banking,Mid,Masters,Non-binary,Divorced,0,65.79,6.6,Veteran
783,60,23,6179,4,1,50,2,0,13.7,8.3,Risk,Lead,PhD,Female,Married,0,102.98,1.6,Veteran
784,43,10,9373,1,1,17,7,4,10.1,6.1,Treasury,Senior,Bachelors,Non-binary,Divorced,0,217.98,4.6,Established
785,47,19,2500,5,9,57,3,1,16.4,3.1,Investment Banking,Senior,Bachelors,Female,Married,0,53.19,5.4,Veteran
786,46,23,6500,1,1,43,17,3,23.2,1.1,Audit,Mid,Bachelors,Female,Single,1,141.3,10.6,Veteran
787,38,14,6421,2,4,15,3,4,20.2,1.2,Investment Banking,Junior,Masters,Female,Married,1,168.97,3.4,Veteran
788,34,15,12165,1,12,64,13,6,8.8,6.5,Audit,Lead,Masters,Male,Divorced,0,357.79,12.6,Veteran
789,41,6,6844,4,12,1,7,4,15.9,1.2,Audit,Junior,Masters,Non-binary,Divorced,0,166.93,9.0,Established
790,46,20,9148,5,4,55,3,6,25.2,9.9,Investment Banking,Senior,Masters,Non-binary,Married,0,198.87,3.4,Veteran
791,25,9,8423,4,12,78,15,4,2.0,2.7,Investment Banking,Junior,Masters,Non-binary,Divorced,1,336.92,13.8,Established
792,31,25,2500,4,14,27,18,5,2.3,7.4,Finance,Lead,Other,Female,Single,0,80.65,16.4,Veteran
793,24,11,10304,1,8,64,10,2,16.7,2.4,Investment Banking,Junior,PhD,Male,Married,1,429.33,9.2,Veteran
794,39,23,8646,4,2,4,7,4,19.2,5.9,Audit,Senior,PhD,Female,Divorced,0,221.69,5.0,Veteran
795,57,13,9524,3,2,21,9,4,6.3,1.7,Operations,Lead,Masters,Female,Married,0,167.09,6.2,Veteran
796,43,24,19778,3,3,12,5,1,22.4,7.9,Treasury,Junior,Masters,Female,Married,0,459.95,4.2,Veteran
797,55,4,2500,2,0,64,8,2,19.4,6.3,Audit,Junior,Other,Male,Married,0,45.45,4.8,Growing
798,29,25,13174,4,2,15,14,4,27.7,1.8,Risk,Lead,Masters,Female,Married,0,454.28,9.2,Veteran
799,61,20,7137,4,1,63,4,2,5.1,8.6,Investment Banking,Senior,Other,Female,Married,0,117.0,2.8,Veteran
800,40,17,8861,4,4,31,14,5,22.5,5.9,Audit,Lead,Other,Male,Single,0,221.52,10.0,Veteran
801,58,4,7863,3,19,79,12,1,2.5,9.3,Operations,Senior,Bachelors,Female,Married,0,135.57,14.8,Growing
802,27,2,6727,2,0,50,2,6,17.0,9.2,Investment Banking,Junior,Bachelors,Female,Single,0,249.15,1.2,New
803,47,22,6290,4,10,78,13,4,16.6,9.3,Operations,Lead,Masters,Non-binary,Married,0,133.83,11.8,Veteran
804,55,25,8988,3,9,57,1,0,11.7,1.7,Operations,Senior,Other,Male,Divorced,1,163.42,4.2,Veteran
805,27,4,3448,5,0,45,7,5,25.3,2.1,Operations,Lead,Masters,Non-binary,Married,1,127.7,4.2,Growing
806,58,23,10251,4,20,51,9,4,0.1,9.9,Operations,Junior,Bachelors,Female,Married,0,176.74,13.4,Veteran
807,54,16,6751,3,6,62,17,5,15.6,5.4,Risk,Lead,Bachelors,Male,Divorced,0,125.02,12.6,Veteran
808,43,18,4609,5,3,75,13,1,6.5,3.1,Finance,Junior,Bachelors,Male,Single,0,107.19,9.0,Veteran
809,42,18,6649,4,11,59,10,1,22.3,7.9,Compliance,Junior,Bachelors,Female,Single,0,158.31,10.4,Veteran
810,27,24,11771,2,2,64,16,2,1.3,3.4,Finance,Junior,Bachelors,Non-binary,Single,1,435.96,10.4,Veteran
811,27,20,6393,4,9,54,6,0,24.9,7.5,Compliance,Senior,Masters,Female,Single,0,236.78,7.2,Veteran
812,25,11,9075,3,0,56,16,2,25.1,8.5,Treasury,Senior,Masters,Male,Divorced,0,363.0,9.6,Veteran
813,51,24,5807,4,14,70,11,3,25.0,8.1,Investment Banking,Mid,Bachelors,Male,Single,0,113.86,12.2,Veteran
814,32,28,10273,4,4,72,3,1,4.6,3.5,Operations,Senior,Masters,Female,Single,0,321.03,3.4,Veteran
815,51,8,10056,5,8,25,9,4,18.9,4.6,Treasury,Mid,Bachelors,Female,Single,0,197.18,8.6,Established
816,52,0,13545,4,2,11,15,3,0.4,4.7,Treasury,Lead,Bachelors,Female,Single,1,260.48,9.8,New
817,45,17,7473,3,9,70,13,3,25.4,5.4,Investment Banking,Junior,Bachelors,Female,Single,0,166.07,11.4,Veteran
818,30,20,10005,4,11,45,10,5,21.7,2.5,Compliance,Senior,Masters,Non-binary,Married,1,333.5,10.4,Veteran
819,24,3,8294,2,5,46,13,3,15.9,5.1,Risk,Junior,Masters,Non-binary,Married,0,345.58,9.8,Growing
820,52,9,11887,4,7,78,17,6,21.9,5.6,Operations,Mid,Other,Non-binary,Single,0,228.6,13.0,Established
821,61,24,5843,4,4,37,7,1,2.8,5.8,Audit,Senior,Masters,Non-binary,Divorced,0,95.79,5.8,Veteran
822,58,6,10235,2,17,20,6,0,15.9,8.4,Investment Banking,Senior,Masters,Male,Divorced,0,176.47,10.4,Established
823,57,21,7415,3,5,13,13,3,8.7,5.7,Investment Banking,Senior,PhD,Male,Married,0,130.09,9.8,Veteran
824,45,22,7807,5,14,1,17,4,29.2,3.1,Treasury,Senior,Bachelors,Non-binary,Divorced,0,173.49,15.8,Veteran
825,52,0,8275,5,12,71,15,0,25.7,7.0,Finance,Junior,Bachelors,Female,Married,0,159.13,13.8,New
826,27,16,8756,2,4,69,4,1,22.0,8.2,Operations,Senior,Masters,Male,Single,0,324.3,4.0,Veteran
827,23,23,7651,2,2,32,15,1,28.0,3.9,Risk,Mid,Masters,Female,Single,1,332.65,9.8,Veteran
828,41,28,8644,3,4,5,14,1,10.4,6.8,Operations,Senior,Other,Non-binary,Divorced,0,210.83,10.0,Veteran
829,49,28,12734,5,13,36,11,4,27.0,2.3,Audit,Mid,PhD,Male,Divorced,0,259.88,11.8,Veteran
830,32,1,10956,2,2,13,4,1,9.8,4.1,Audit,Mid,Bachelors,Male,Divorced,1,342.38,3.2,New
831,25,27,10607,4,5,36,3,5,22.0,9.2,Treasury,Junior,Bachelors,Male,Single,0,424.28,3.8,Veteran
832,36,25,6633,2,13,7,2,3,22.1,9.2,Finance,Senior,Masters,Male,Single,0,184.25,6.4,Veteran
833,27,10,5332,4,3,76,10,3,0.6,6.2,Treasury,Mid,Masters,Non-binary,Divorced,0,197.48,7.2,Established
834,51,8,10865,3,8,12,13,4,10.8,7.3,Risk,Senior,PhD,Male,Divorced,0,213.04,11.0,Established
835,59,6,10628,4,2,39,18,2,0.6,8.7,Compliance,Junior,Bachelors,Non-binary,Divorced,0,180.14,11.6,Established
836,23,21,12418,3,0,57,16,3,29.9,9.6,Audit,Junior,PhD,Male,Divorced,0,539.91,9.6,Veteran
837,36,16,6188,4,12,17,11,2,3.7,5.4,Finance,Senior,Bachelors,Non-binary,Married,0,171.89,11.4,Veteran
838,32,16,7311,3,0,56,10,3,16.3,6.1,Audit,Mid,Masters,Non-binary,Divorced,0,228.47,6.0,Veteran
839,29,1,3081,4,2,37,9,3,23.7,4.7,Risk,Lead,PhD,Female,Divorced,1,106.24,6.2,New
840,47,5,6822,5,15,31,12,1,6.0,1.6,Risk,Lead,Other,Non-binary,Married,0,145.15,13.2,Growing
841,26,13,10989,2,3,65,19,6,14.6,4.8,Audit,Junior,Masters,Female,Married,1,422.65,12.6,Veteran
842,27,5,6600,5,28,76,1,1,18.2,8.1,Treasury,Mid,Other,Male,Married,0,244.44,11.8,Growing
843,47,1,9921,4,31,24,18,3,4.8,8.2,Audit,Lead,Other,Female,Married,1,211.09,23.2,New
844,25,0,7428,2,2,57,14,2,23.4,9.0,Treasury,Mid,Other,Non-binary,Divorced,0,297.12,9.2,New
845,40,9,8972,3,0,74,1,1,9.0,1.5,Audit,Senior,Bachelors,Female,Single,0,224.3,0.6,Established
846,41,20,4556,3,9,32,17,3,6.3,5.7,Treasury,Junior,Other,Male,Single,0,111.12,13.8,Veteran
847,54,4,8255,4,4,65,11,8,16.7,2.0,Compliance,Senior,Bachelors,Female,Single,1,152.87,8.2,Growing
848,41,1,2500,4,0,29,15,1,12.3,2.8,Operations,Senior,PhD,Non-binary,Single,1,60.98,9.0,New
849,33,21,7439,2,9,33,4,3,27.6,9.1,Operations,Senior,Masters,Non-binary,Single,0,225.42,6.0,Veteran
850,22,15,3108,4,0,68,15,3,26.4,5.5,Treasury,Mid,Bachelors,Male,Single,0,141.27,9.0,Veteran
851,47,24,11617,4,16,47,14,4,14.5,7.8,Treasury,Lead,Bachelors,Male,Married,0,247.17,14.8,Veteran
852,35,1,10332,5,1,39,1,0,10.8,1.6,Investment Banking,Senior,PhD,Female,Married,0,295.2,1.0,New
853,59,9,9400,4,1,50,9,1,9.8,4.8,Investment Banking,Junior,PhD,Male,Single,1,159.32,5.8,Established
854,58,1,12563,5,1,79,7,4,8.0,7.1,Compliance,Mid,Masters,Non-binary,Divorced,0,216.6,4.6,New
855,32,15,5153,4,25,12,11,5,16.3,2.2,Operations,Lead,PhD,Female,Divorced,1,161.03,16.6,Veteran
856,57,15,13242,3,9,30,2,4,24.1,3.9,Compliance,Senior,Bachelors,Female,Single,0,232.32,4.8,Veteran
857,34,18,10796,4,12,38,2,0,9.3,1.6,Investment Banking,Junior,Masters,Female,Divorced,1,317.53,6.0,Veteran
858,24,28,7290,3,4,62,6,1,5.7,6.9,Investment Banking,Senior,Masters,Female,Married,0,303.75,5.2,Veteran
859,54,6,11406,3,3,47,19,0,14.3,9.7,Risk,Lead,Masters,Male,Married,0,211.22,12.6,Established
860,27,21,4681,3,2,47,14,2,2.1,8.4,Audit,Lead,Other,Female,Divorced,0,173.37,9.2,Veteran
861,31,11,5526,4,5,60,3,3,21.0,9.8,Investment Banking,Senior,Other,Female,Single,0,178.26,3.8,Veteran
862,26,23,6174,4,6,11,7,2,15.6,8.6,Operations,Senior,Bachelors,Female,Married,0,237.46,6.6,Veteran
863,44,14,6413,3,7,77,7,4,14.9,8.7,Treasury,Mid,Other,Non-binary,Divorced,0,145.75,7.0,Veteran
864,31,7,4830,3,2,55,4,2,9.0,6.2,Finance,Lead,PhD,Non-binary,Divorced,0,155.81,3.2,Established
865,23,5,11669,3,23,17,5,1,27.1,5.7,Investment Banking,Lead,Masters,Male,Married,0,507.35,12.2,Growing
866,34,27,7223,4,1,26,17,2,2.7,4.7,Risk,Senior,Bachelors,Non-binary,Married,1,212.44,10.6,Veteran
867,61,26,9057,3,26,27,4,1,26.1,8.4,Audit,Junior,PhD,Non-binary,Single,0,148.48,12.8,Veteran
868,23,9,6288,4,0,79,13,2,11.3,2.6,Finance,Senior,Masters,Male,Divorced,0,273.39,7.8,Established
869,41,2,2538,3,5,51,16,4,26.4,1.5,Compliance,Senior,PhD,Male,Single,0,61.9,11.6,New
870,22,18,8810,3,3,15,16,4,21.9,9.5,Audit,Lead,Other,Female,Married,0,400.45,10.8,Veteran
871,58,16,2500,2,4,76,2,5,3.1,1.0,Compliance,Mid,PhD,Female,Divorced,1,43.1,2.8,Veteran
872,30,6,7794,3,6,57,18,3,24.9,9.8,Compliance,Senior,Other,Male,Married,0,259.8,13.2,Established
873,38,20,3895,5,4,8,1,1,20.5,7.6,Treasury,Junior,PhD,Female,Married,0,102.5,2.2,Veteran
874,30,19,13961,3,4,25,18,2,1.0,4.0,Compliance,Junior,Bachelors,Female,Married,1,465.37,12.4,Veteran
875,32,25,10734,3,10,27,8,1,4.0,7.3,Investment Banking,Senior,Other,Female,Single,0,335.44,8.8,Veteran
876,36,3,8317,3,9,76,11,2,19.1,8.4,Finance,Junior,Other,Male,Married,0,231.03,10.2,Growing
877,45,13,11791,3,14,35,15,4,19.9,3.2,Risk,Junior,Masters,Non-binary,Single,0,262.02,14.6,Veteran
878,59,19,5461,1,2,8,16,2,22.4,7.9,Investment Banking,Senior,Other,Non-binary,Married,0,92.56,10.4,Veteran
879,56,21,9630,3,7,46,17,4,21.6,8.2,Treasury,Junior,Masters,Male,Married,0,171.96,13.0,Veteran
880,51,14,8599,4,7,77,17,2,19.8,3.2,Risk,Junior,Other,Male,Divorced,1,168.61,13.0,Veteran
881,52,23,8792,4,3,50,12,4,23.0,1.4,Compliance,Senior,Other,Female,Married,0,169.08,8.4,Veteran
882,26,7,11817,3,5,75,10,4,17.3,2.8,Operations,Lead,Other,Male,Divorced,0,454.5,8.0,Established
883,35,20,10197,3,3,56,6,3,7.8,2.8,Audit,Mid,Other,Male,Divorced,1,291.34,4.8,Veteran
884,32,14,8866,5,1,31,8,2,27.4,1.6,Treasury,Mid,Masters,Male,Single,0,277.06,5.2,Veteran
885,30,21,3035,3,1,66,13,6,0.5,7.5,Compliance,Lead,Bachelors,Male,Divorced,0,101.17,8.2,Veteran
886,55,19,5119,3,0,56,2,5,11.0,4.4,Treasury,Senior,PhD,Female,Divorced,0,93.07,1.2,Veteran
887,33,27,7631,3,9,53,19,4,21.9,9.0,Operations,Lead,Other,Female,Married,0,231.24,15.0,Veteran
888,56,13,8280,3,8,15,10,5,12.8,3.3,Finance,Mid,Other,Male,Married,0,147.86,9.2,Veteran
889,56,26,4609,4,24,61,4,4,0.7,5.1,Investment Banking,Mid,Bachelors,Male,Single,1,82.3,12.0,Veteran
890,22,28,15235,3,10,55,12,0,2.0,6.8,Finance,Mid,Masters,Non-binary,Divorced,0,692.5,11.2,Veteran
891,61,8,12549,4,0,22,18,1,19.5,8.9,Audit,Mid,PhD,Non-binary,Divorced,0,205.72,10.8,Established
892,43,7,9806,1,17,16,7,3,28.9,5.7,Finance,Senior,Bachelors,Male,Single,0,228.05,11.0,Established
893,50,25,8216,3,15,79,4,2,16.6,4.4,Investment Banking,Mid,Bachelors,Non-binary,Married,1,164.32,8.4,Veteran
894,29,27,7363,4,4,37,7,3,15.2,8.8,Investment Banking,Mid,Bachelors,Non-binary,Divorced,0,253.9,5.8,Veteran
895,32,25,5144,3,7,71,10,7,9.5,3.8,Operations,Senior,Bachelors,Female,Single,1,160.75,8.8,Veteran
896,58,16,8232,4,29,29,15,5,7.7,1.7,Risk,Lead,Other,Female,Married,1,141.93,20.6,Veteran
897,35,1,8773,3,6,57,12,4,0.6,5.0,Operations,Senior,PhD,Female,Single,0,250.66,9.6,New
898,51,24,4274,4,18,77,1,5,8.2,8.1,Operations,Mid,Other,Non-binary,Single,0,83.8,7.8,Veteran
899,56,23,9002,2,0,21,18,2,13.5,1.3,Compliance,Junior,Bachelors,Male,Divorced,1,160.75,10.8,Veteran
900,42,29,7534,5,1,16,16,4,5.9,6.3,Finance,Senior,PhD,Female,Married,0,179.38,10.0,Veteran
901,58,2,2500,3,4,14,5,8,2.6,6.4,Treasury,Senior,Bachelors,Non-binary,Divorced,0,43.1,4.6,New
902,26,7,5418,5,7,47,19,2,21.5,9.4,Investment Banking,Lead,Masters,Male,Divorced,0,208.38,14.2,Established
903,40,11,6759,3,13,31,4,1,26.8,3.6,Audit,Mid,Bachelors,Female,Married,1,168.98,7.6,Veteran
904,35,0,13663,4,34,76,6,1,28.1,3.5,Risk,Junior,Bachelors,Non-binary,Married,1,390.37,17.2,New
905,47,9,9669,3,3,39,17,1,18.5,5.0,Investment Banking,Senior,Masters,Female,Married,0,205.72,11.4,Established
906,25,19,3993,5,0,56,7,1,1.6,4.2,Treasury,Senior,Other,Non-binary,Divorced,1,159.72,4.2,Veteran
907,46,2,9458,2,12,57,7,1,22.2,7.6,Compliance,Senior,PhD,Female,Married,0,205.61,9.0,New
908,46,5,3358,3,7,15,9,5,3.3,6.8,Compliance,Junior,Bachelors,Non-binary,Married,0,73.0,8.2,Growing
909,39,6,11248,3,1,27,13,1,20.1,7.8,Risk,Senior,Bachelors,Male,Married,0,288.41,8.2,Established
910,61,19,6586,2,5,0,14,2,23.4,8.4,Treasury,Senior,Masters,Female,Single,0,107.97,10.4,Veteran
911,29,22,7719,3,10,40,16,3,21.8,9.3,Risk,Junior,PhD,Female,Married,0,266.17,13.6,Veteran
912,60,24,11977,5,11,47,9,6,28.6,4.9,Risk,Senior,Masters,Non-binary,Divorced,0,199.62,9.8,Veteran
913,61,26,4138,5,5,30,15,5,22.1,9.9,Finance,Junior,Bachelors,Male,Single,0,67.84,11.0,Veteran
914,35,17,3808,3,2,35,5,3,20.8,2.9,Treasury,Lead,Other,Male,Divorced,0,108.8,3.8,Veteran
915,53,10,6249,5,29,32,18,1,7.9,7.4,Finance,Junior,Other,Female,Single,0,117.91,22.4,Established
916,59,18,11115,4,8,32,8,4,27.7,5.8,Investment Banking,Lead,PhD,Non-binary,Married,0,188.39,8.0,Veteran
917,54,4,3441,3,4,22,15,2,5.4,8.4,Finance,Junior,Bachelors,Female,Single,0,63.72,10.6,Growing
918,44,18,2500,4,2,59,9,6,27.1,5.3,Investment Banking,Mid,Masters,Non-binary,Divorced,0,56.82,6.2,Veteran
919,36,10,6646,4,10,78,19,3,9.4,8.1,Audit,Senior,Bachelors,Male,Single,0,184.61,15.4,Established
920,54,23,9655,5,2,29,6,4,3.9,9.4,Finance,Lead,Masters,Female,Married,0,178.8,4.4,Veteran
921,46,11,11600,3,1,44,4,5,24.8,7.6,Operations,Senior,Masters,Non-binary,Married,0,252.17,2.8,Veteran
922,38,9,6610,4,6,79,11,2,0.1,8.0,Compliance,Senior,PhD,Male,Divorced,0,173.95,9.0,Established
923,54,7,6765,2,2,38,10,3,25.0,1.6,Compliance,Junior,Masters,Non-binary,Single,1,125.28,6.8,Established
924,23,23,11461,2,7,44,3,4,7.9,2.8,Operations,Mid,PhD,Female,Divorced,1,498.3,4.6,Veteran
925,35,27,2500,1,1,77,1,7,26.5,9.8,Investment Banking,Junior,Other,Non-binary,Divorced,0,71.43,1.0,Veteran
926,61,27,6834,5,8,11,12,3,20.7,7.2,Investment Banking,Senior,PhD,Female,Divorced,0,112.03,10.4,Veteran
927,61,8,8571,4,2,31,15,2,20.0,6.1,Risk,Junior,PhD,Male,Married,0,140.51,9.8,Established
928,60,3,9347,4,0,55,15,5,11.0,4.3,Treasury,Lead,PhD,Non-binary,Single,1,155.78,9.0,Growing
929,27,4,6470,4,1,23,14,3,1.8,1.4,Treasury,Mid,Other,Male,Married,0,239.63,8.8,Growing
930,27,20,8103,3,21,12,7,6,24.9,4.3,Treasury,Senior,PhD,Male,Married,1,300.11,12.6,Veteran
931,24,7,2500,3,16,19,17,4,5.1,5.5,Finance,Junior,Masters,Female,Married,0,104.17,16.6,Established
932,28,22,6025,3,2,78,19,1,11.2,2.9,Treasury,Lead,Masters,Female,Single,0,215.18,12.2,Veteran
933,29,8,9360,3,12,55,7,5,18.0,2.6,Treasury,Mid,PhD,Male,Married,1,322.76,9.0,Established
934,36,14,5053,4,7,52,3,0,14.5,5.6,Investment Banking,Junior,Masters,Female,Married,0,140.36,4.6,Veteran
935,50,14,8176,4,28,67,3,5,6.0,6.3,Treasury,Junior,PhD,Male,Married,0,163.52,13.0,Veteran
936,54,15,9340,2,3,53,18,7,4.2,3.2,Compliance,Senior,Other,Female,Single,1,172.96,12.0,Veteran
937,51,13,6972,1,9,33,14,5,3.7,6.3,Operations,Lead,Masters,Female,Single,0,136.71,12.0,Veteran
938,60,7,8511,2,0,27,3,3,25.9,9.1,Audit,Mid,PhD,Non-binary,Divorced,0,141.85,1.8,Established
939,48,17,5111,3,4,49,7,5,0.9,5.3,Investment Banking,Junior,Bachelors,Non-binary,Married,0,106.48,5.8,Veteran
940,57,9,7380,5,26,1,7,2,29.3,8.7,Risk,Mid,Other,Female,Married,0,129.47,14.6,Established
941,50,27,9830,4,6,25,5,3,6.0,9.3,Operations,Lead,Bachelors,Male,Single,0,196.6,5.4,Veteran
942,59,19,8470,4,2,50,3,2,3.3,1.8,Treasury,Senior,PhD,Male,Single,1,143.56,2.6,Veteran
943,54,5,6240,3,1,46,18,4,17.3,1.9,Risk,Senior,Masters,Male,Married,0,115.56,11.2,Growing
944,58,11,8672,3,9,25,15,5,2.4,5.3,Risk,Senior,PhD,Female,Divorced,0,149.52,12.6,Veteran
945,48,1,10143,2,8,74,14,2,18.1,6.3,Operations,Mid,Masters,Female,Divorced,0,211.31,11.6,New
946,54,6,2500,5,3,73,4,3,25.5,4.8,Operations,Mid,PhD,Male,Married,0,46.3,3.6,Established
947,25,15,11477,4,24,60,8,2,1.4,3.9,Operations,Junior,PhD,Non-binary,Divorced,1,459.08,14.4,Veteran
948,43,2,6991,3,0,22,13,1,24.0,6.8,Investment Banking,Lead,Masters,Non-binary,Divorced,0,162.58,7.8,New
