employee_id,age,years_at_company,monthly_salary,performance_score,overtime_hours,training_hours,projects_completed,absenteeism_days,bonus_pct,engagement_score,department,job_level,education,gender,marital_status,attrition_risk
1389,30,4,5226,3,16,43,2,2,7.3,9.9,Audit,Junior,Masters,Male,Single,0
1390,36,18,3207,1,11,12,6,3,18.2,5.8,Treasury,Senior,Bachelors,Female,Married,0
1391,61,14,7018,3,5,11,9,3,29.1,3.6,Treasury,Senior,PhD,Male,Single,1
1392,46,27,7359,4,8,8,5,2,29.6,6.9,Compliance,Mid,Other,Female,Single,0
1393,26,7,9488,3,15,47,9,1,19.3,3.5,Operations,Junior,Other,Male,Divorced,1
1394,32,19,6394,3,0,48,8,1,26.6,8.4,Compliance,Lead,Masters,Male,Divorced,0
1395,55,16,9534,3,4,52,8,2,6.0,3.8,Compliance,Junior,Masters,Non-binary,Divorced,1
1396,45,0,13805,5,19,55,6,2,7.4,9.9,Operations,Lead,Bachelors,Female,Divorced,0
1397,36,11,10446,4,10,39,3,1,28.6,6.4,Risk,Junior,Bachelors,Female,Divorced,0
1398,59,25,7855,3,6,23,5,0,4.1,8.6,Operations,Senior,Other,Female,Single,0
1399,29,18,7450,2,6,71,9,2,5.7,1.7,Risk,Lead,Other,Male,Single,1
1400,26,14,6929,3,3,32,7,8,12.6,4.1,Compliance,Mid,PhD,Non-binary,Divorced,1
1401,47,8,11541,5,5,22,4,4,17.7,7.6,Risk,Junior,PhD,Male,Divorced,0
1402,39,6,6118,4,8,76,7,3,18.1,6.9,Audit,Senior,PhD,Non-binary,Single,0
1403,27,1,8135,4,4,53,5,4,8.8,2.7,Risk,Lead,Masters,Male,Divorced,1
1404,58,28,8153,4,10,52,11,4,27.6,4.2,Risk,Senior,Masters,Female,Married,1
1405,34,8,6494,3,15,48,15,1,27.5,3.4,Treasury,Junior,PhD,Male,Single,1
1406,49,9,3882,4,1,77,2,6,11.8,6.5,Treasury,Mid,Other,Female,Married,0
1407,26,1,8968,4,4,77,13,2,13.0,4.1,Investment Banking,Mid,Bachelors,Non-binary,Single,0
1408,34,18,7816,2,4,79,16,1,21.1,3.8,Compliance,Junior,Masters,Female,Single,1
1409,38,10,9500,2,9,48,7,7,19.9,2.9,Operations,Lead,Masters,Female,Single,1
1410,61,12,6399,4,2,59,8,3,11.5,4.7,Risk,Senior,PhD,Female,Single,0
1411,53,9,11662,5,8,64,6,3,12.4,2.8,Audit,Senior,Bachelors,Female,Single,1
1412,50,13,5369,3,16,31,7,5,10.4,9.7,Treasury,Lead,Masters,Non-binary,Single,0
1413,24,17,13136,5,4,78,18,2,7.1,2.4,Operations,Junior,Bachelors,Male,Single,0
1414,61,18,2757,4,19,20,7,2,13.7,9.2,Audit,Senior,Masters,Male,Divorced,0
1415,55,21,9304,3,39,17,3,1,20.6,4.9,Risk,Senior,Bachelors,Male,Divorced,1
1416,61,8,9426,1,0,59,5,3,22.3,4.4,Operations,Junior,Bachelors,Male,Divorced,1
1417,48,24,5613,2,2,12,1,2,23.4,3.1,Investment Banking,Senior,Masters,Female,Married,1
1418,34,6,9273,4,24,23,15,8,11.2,6.7,Audit,Lead,Bachelors,Non-binary,Single,1
1419,54,27,11838,3,25,29,3,0,22.9,7.2,Finance,Lead,Other,Non-binary,Divorced,0
1420,27,2,2500,3,0,1,8,5,0.2,5.2,Audit,Junior,Masters,Male,Divorced,0
1421,45,19,9508,4,0,24,9,1,14.3,1.5,Audit,Junior,Masters,Male,Divorced,0
1422,40,5,2500,4,1,49,15,4,23.8,9.3,Risk,Lead,Other,Non-binary,Single,0
1423,37,26,5103,2,44,13,10,2,18.9,9.8,Operations,Junior,Bachelors,Non-binary,Single,1
1424,61,20,12887,3,1,5,2,4,14.2,4.9,Risk,Lead,Other,Female,Married,0
1425,49,1,6254,3,5,75,5,4,19.3,6.5,Risk,Lead,Masters,Non-binary,Married,0
1426,54,28,4478,4,15,29,19,3,27.2,5.1,Finance,Lead,Other,Non-binary,Single,0
1427,34,5,7406,4,0,29,13,2,17.0,3.9,Investment Banking,Senior,Bachelors,Female,Married,1
1428,46,2,14203,3,7,37,11,1,24.0,1.7,Audit,Junior,Other,Female,Divorced,0
1429,57,15,2504,4,2,57,1,2,29.4,5.1,Operations,Senior,Masters,Female,Married,0
1430,48,29,4846,4,15,40,15,1,21.2,8.4,Investment Banking,Junior,Bachelors,Non-binary,Divorced,0
1431,59,7,12492,4,2,56,18,2,17.2,1.2,Compliance,Mid,Masters,Non-binary,Married,1
1432,28,1,13573,4,9,35,16,1,1.1,6.2,Treasury,Senior,Masters,Non-binary,Divorced,0
1433,26,16,7689,3,8,63,9,1,11.2,8.9,Investment Banking,Senior,PhD,Female,Married,0
1434,52,8,4282,2,2,15,1,3,17.0,3.0,Risk,Senior,Masters,Non-binary,Married,1
1435,44,29,14287,4,0,77,11,1,23.9,2.6,Risk,Mid,Masters,Non-binary,Single,1
1436,31,11,12783,4,4,71,9,3,13.1,8.0,Risk,Junior,Bachelors,Female,Single,0
1437,53,2,10036,4,2,13,11,2,28.8,3.3,Risk,Mid,Bachelors,Male,Divorced,0
1438,51,10,5562,3,13,30,13,3,8.2,2.7,Treasury,Junior,Bachelors,Male,Single,1
1439,60,0,7852,5,12,65,2,2,22.3,4.4,Compliance,Junior,Other,Non-binary,Divorced,0
1440,52,22,7518,4,4,67,14,4,12.6,4.5,Finance,Junior,Other,Female,Single,0
1441,39,12,8992,2,7,64,6,1,14.6,8.9,Compliance,Junior,Bachelors,Female,Single,0
1442,57,14,12353,3,7,54,8,3,24.1,6.6,Treasury,Junior,Other,Non-binary,Divorced,0
1443,23,25,10638,4,14,77,18,3,8.9,4.7,Operations,Mid,PhD,Non-binary,Married,0
1444,35,4,4767,4,4,39,16,4,2.9,5.8,Finance,Senior,Other,Male,Divorced,0
1445,34,20,12129,3,2,24,12,4,15.6,9.6,Finance,Mid,PhD,Female,Divorced,0
1446,50,29,8939,5,2,24,11,4,15.9,2.0,Operations,Senior,Bachelors,Non-binary,Divorced,0
1447,33,16,10061,3,6,2,6,3,23.9,2.9,Audit,Senior,Bachelors,Female,Single,1
1448,60,24,12399,3,4,68,3,4,29.0,9.7,Risk,Lead,Other,Non-binary,Single,0
1449,23,22,4665,5,4,25,14,5,1.7,9.6,Treasury,Senior,Bachelors,Male,Single,0
1450,53,23,7892,5,0,39,2,3,17.8,2.6,Operations,Mid,Bachelors,Non-binary,Divorced,0
1451,34,24,6405,4,10,37,11,3,20.4,2.3,Compliance,Lead,Masters,Male,Married,0
1452,48,5,3296,5,1,37,3,2,29.6,4.8,Compliance,Junior,Bachelors,Male,Married,1
1453,38,27,9040,2,1,67,18,3,28.3,1.4,Audit,Junior,Masters,Non-binary,Divorced,1
1454,61,20,15534,5,4,6,1,4,21.4,6.9,Operations,Senior,Bachelors,Non-binary,Divorced,0
1455,52,21,2500,3,2,29,1,2,15.7,1.7,Treasury,Junior,PhD,Male,Married,1
1456,55,10,7903,3,7,18,12,7,4.8,1.5,Audit,Junior,PhD,Female,Single,0
1457,45,17,9921,3,3,34,15,4,11.5,5.4,Audit,Lead,Bachelors,Female,Divorced,0
1458,56,3,8369,3,4,32,5,2,17.6,9.6,Audit,Mid,PhD,Male,Married,0
1459,27,2,7660,3,6,32,6,2,21.8,4.8,Finance,Junior,PhD,Male,Married,0
1460,40,12,4102,3,1,77,16,1,19.1,4.2,Finance,Junior,PhD,Non-binary,Married,0
1461,51,22,8698,2,1,37,12,2,21.4,10.0,Risk,Mid,Other,Non-binary,Single,0
1462,28,8,5729,3,16,9,12,3,12.9,5.8,Treasury,Lead,PhD,Male,Married,0
1463,31,20,2500,4,4,56,3,6,21.8,4.4,Compliance,Lead,Masters,Male,Married,0
1464,53,5,11583,3,4,27,2,5,4.3,4.5,Compliance,Junior,Other,Female,Married,1
1465,55,25,10875,3,0,77,7,3,4.9,2.8,Risk,Senior,Masters,Female,Divorced,1
1466,49,29,8154,4,5,37,2,2,4.9,5.6,Compliance,Mid,Masters,Female,Divorced,0
1467,36,27,8687,5,6,15,7,4,26.7,4.9,Audit,Lead,Masters,Male,Divorced,0
1468,51,11,11222,4,6,20,11,2,2.3,3.4,Risk,Junior,Other,Male,Married,0
1469,58,1,8673,3,9,5,11,3,24.0,2.4,Risk,Lead,Bachelors,Female,Married,1
1470,50,2,10712,4,1,40,14,4,7.0,3.8,Operations,Junior,PhD,Female,Single,1
1471,43,2,7107,3,2,14,3,1,14.1,5.6,Finance,Mid,PhD,Non-binary,Married,0
1472,25,27,11935,2,13,2,14,9,27.5,1.5,Treasury,Senior,Bachelors,Non-binary,Single,1
1473,41,11,8962,3,23,42,11,4,17.6,2.4,Treasury,Mid,Bachelors,Male,Married,1
1474,53,14,8582,4,1,46,4,3,6.3,9.5,Finance,Lead,Masters,Non-binary,Single,0
1475,57,8,4189,3,5,13,17,3,8.5,5.9,Audit,Lead,Other,Male,Divorced,0
1476,25,22,8860,2,1,65,16,2,27.6,1.6,Treasury,Lead,Masters,Male,Married,1
1477,48,7,5504,2,0,28,3,2,12.8,7.2,Compliance,Senior,PhD,Male,Single,0
1478,38,10,6085,5,3,3,10,4,17.6,1.6,Compliance,Mid,Bachelors,Female,Divorced,0
1479,33,15,5553,4,1,25,15,2,13.8,7.6,Treasury,Junior,PhD,Non-binary,Divorced,0
1480,43,25,4801,3,9,11,8,2,11.4,7.7,Investment Banking,Mid,Bachelors,Non-binary,Married,0
1481,38,26,14374,4,6,1,18,2,6.7,6.9,Investment Banking,Mid,Other,Non-binary,Single,0
1482,31,24,11994,4,1,16,3,3,20.6,7.6,Operations,Senior,Masters,Non-binary,Single,0
1483,22,21,13761,4,0,34,7,2,21.5,1.8,Treasury,Mid,PhD,Female,Single,0
1484,43,3,4331,3,13,9,10,3,8.2,7.5,Risk,Lead,Other,Non-binary,Divorced,0
1485,47,27,8213,5,1,42,9,3,23.7,2.2,Audit,Senior,PhD,Non-binary,Single,0
1486,39,0,4119,3,7,20,14,3,25.6,4.1,Risk,Lead,Bachelors,Female,Divorced,1
1487,35,23,5912,4,3,14,14,3,27.6,9.5,Finance,Lead,PhD,Non-binary,Single,0
1488,50,6,5245,1,7,34,11,4,4.8,5.5,Audit,Mid,Other,Non-binary,Divorced,1
1489,33,1,11718,3,3,59,1,6,9.1,9.7,Audit,Junior,Other,Female,Married,0
1490,57,23,6811,3,0,43,4,2,25.8,1.8,Compliance,Mid,Masters,Female,Divorced,1
1491,56,27,11205,4,2,4,6,3,6.0,5.3,Audit,Junior,PhD,Female,Single,0
1492,33,4,9812,2,1,72,5,5,0.1,1.6,Operations,Senior,Bachelors,Female,Divorced,1
1493,28,6,14910,4,4,17,3,1,26.1,6.7,Treasury,Senior,PhD,Male,Single,0
1494,50,3,3561,3,8,20,2,4,9.8,1.7,Risk,Senior,Masters,Female,Married,0
1495,32,4,11777,4,2,71,3,3,12.4,2.6,Compliance,Lead,Bachelors,Non-binary,Divorced,1
1496,54,23,11439,4,0,73,9,6,13.4,3.3,Investment Banking,Lead,Bachelors,Non-binary,Married,1
1497,27,0,5079,4,5,50,19,3,25.4,7.7,Compliance,Senior,Masters,Non-binary,Divorced,0
1498,36,0,11021,4,7,40,19,1,10.1,2.5,Operations,Mid,Bachelors,Non-binary,Divorced,1
1499,53,14,9008,4,26,23,17,4,26.8,8.6,Operations,Lead,Other,Male,Married,0
1500,32,19,7317,3,7,23,18,3,18.5,2.2,Operations,Lead,Other,Male,Married,0
1501,44,18,5528,4,5,37,11,2,15.8,1.3,Operations,Mid,Bachelors,Male,Divorced,0
1502,47,28,5842,3,6,43,12,4,9.8,4.6,Investment Banking,Lead,PhD,Non-binary,Divorced,0
1503,55,9,14149,4,21,56,3,6,7.3,9.8,Risk,Mid,Bachelors,Non-binary,Divorced,0
1504,55,27,8002,4,14,58,18,3,18.7,2.0,Operations,Junior,PhD,Female,Married,1
1505,50,17,10346,3,3,33,6,6,13.4,1.9,Compliance,Mid,Masters,Female,Single,0
1506,25,27,5627,3,2,74,7,5,27.3,7.8,Compliance,Junior,Other,Non-binary,Married,0
1507,38,2,5660,3,2,22,1,2,14.7,3.8,Investment Banking,Lead,Other,Female,Divorced,0
1508,56,10,11245,4,5,42,6,4,15.4,7.5,Audit,Junior,Masters,Female,Divorced,0
1509,34,14,3951,5,10,39,18,1,12.5,2.8,Treasury,Mid,Masters,Non-binary,Married,0
1510,60,26,6754,4,5,46,13,4,23.7,5.1,Compliance,Junior,Other,Male,Divorced,0
1511,36,29,8102,4,0,40,19,1,12.7,3.4,Compliance,Senior,Masters,Non-binary,Divorced,0
1512,50,10,8334,5,10,46,7,2,8.1,5.1,Investment Banking,Mid,Bachelors,Non-binary,Divorced,0
1513,50,16,7462,2,13,19,19,5,25.9,7.9,Risk,Mid,Bachelors,Female,Divorced,0
1514,32,16,9187,3,2,76,9,1,17.9,7.9,Audit,Junior,PhD,Female,Divorced,0
1515,53,5,10078,4,8,64,3,4,17.7,5.6,Compliance,Lead,PhD,Non-binary,Single,0
1516,23,4,10203,4,4,67,12,1,18.3,9.4,Finance,Lead,PhD,Male,Married,0
1517,35,7,5042,5,17,23,18,3,21.6,3.4,Compliance,Mid,Bachelors,Non-binary,Married,1
1518,41,1,7147,3,14,35,8,2,9.4,3.2,Treasury,Mid,Other,Male,Married,1
1519,43,15,11584,2,5,44,9,4,1.0,6.5,Treasury,Junior,PhD,Male,Single,0
1520,32,19,10683,3,9,1,13,3,24.3,6.6,Audit,Mid,Bachelors,Non-binary,Single,0
1521,48,23,3881,3,17,27,8,5,3.9,1.4,Audit,Mid,Other,Non-binary,Married,1
1522,24,11,9054,3,5,25,10,6,21.7,6.5,Operations,Lead,Masters,Non-binary,Married,0
1523,38,5,2500,4,3,22,17,4,2.5,4.4,Risk,Mid,Bachelors,Male,Married,1
1524,49,0,8140,2,11,78,7,5,11.3,7.7,Treasury,Junior,Masters,Female,Divorced,0
1525,50,3,13693,4,1,35,17,7,1.9,8.3,Finance,Mid,PhD,Male,Single,0
1526,42,16,5156,3,3,5,18,2,15.7,6.0,Finance,Mid,Other,Male,Single,0
1527,37,12,5497,4,16,34,2,4,19.6,1.0,Operations,Mid,Bachelors,Male,Divorced,1
1528,58,17,10292,2,10,37,3,6,5.1,6.7,Risk,Senior,PhD,Female,Single,0
1529,41,4,3371,3,4,34,19,3,11.1,7.7,Risk,Mid,PhD,Male,Married,0
1530,27,29,6101,2,1,73,1,7,27.9,3.2,Audit,Junior,Other,Male,Single,1
1531,40,23,9789,5,3,52,10,6,13.3,5.2,Compliance,Lead,Masters,Male,Divorced,0
1532,26,23,6097,4,2,37,14,3,24.1,9.7,Finance,Lead,PhD,Female,Married,0
1533,24,26,7292,3,1,58,13,1,27.8,3.7,Finance,Senior,Other,Male,Single,0
1534,22,2,10232,3,10,42,9,2,29.2,3.0,Investment Banking,Junior,Other,Female,Married,0
1535,59,10,9264,5,2,3,6,4,26.9,2.9,Finance,Lead,Bachelors,Female,Single,0
1536,36,12,8800,3,4,4,6,4,9.5,6.0,Finance,Lead,PhD,Non-binary,Married,0
1537,55,3,6982,3,3,67,19,5,28.9,9.5,Investment Banking,Mid,Masters,Non-binary,Divorced,0
1538,56,25,9110,4,32,44,10,4,24.4,6.5,Treasury,Mid,Masters,Non-binary,Divorced,0
1539,46,26,7628,5,3,79,3,4,25.1,3.7,Risk,Mid,PhD,Female,Single,1
1540,45,13,9373,1,0,24,18,2,0.5,6.7,Compliance,Senior,Masters,Non-binary,Single,0
1541,33,21,6509,3,0,77,19,6,28.6,6.6,Treasury,Mid,Other,Non-binary,Married,0
1542,39,10,7452,5,7,10,5,1,23.3,6.4,Risk,Junior,Other,Non-binary,Divorced,0
1543,36,26,5030,3,7,28,11,1,23.0,2.4,Operations,Senior,PhD,Female,Married,1
1544,37,9,7894,2,4,33,10,7,2.4,6.7,Finance,Lead,Masters,Male,Divorced,1
1545,48,18,5566,4,4,13,17,3,7.0,4.9,Compliance,Lead,Other,Non-binary,Married,0
1546,29,17,4657,5,0,23,4,3,28.9,1.2,Risk,Junior,PhD,Non-binary,Married,0
1547,46,5,8775,3,5,58,18,1,15.0,5.9,Operations,Junior,Other,Non-binary,Married,0
1548,38,26,8638,5,5,38,18,2,11.9,9.9,Finance,Lead,PhD,Non-binary,Single,0
1549,50,28,10348,4,1,25,1,1,25.2,4.1,Operations,Junior,Bachelors,Female,Divorced,1
1550,29,14,6706,2,0,42,14,1,2.6,9.7,Investment Banking,Junior,Bachelors,Male,Single,0
1551,36,20,9224,5,1,35,8,2,12.5,1.9,Operations,Junior,PhD,Male,Single,1
1552,48,29,9652,3,0,38,2,3,11.3,7.6,Treasury,Mid,Bachelors,Non-binary,Married,0
1553,28,9,9334,3,7,60,19,2,10.5,2.0,Operations,Lead,Bachelors,Male,Divorced,0
1554,24,4,5523,4,1,15,15,7,9.2,3.5,Treasury,Junior,Masters,Non-binary,Single,0
1555,50,25,8448,3,2,58,2,4,6.3,6.1,Audit,Junior,Bachelors,Non-binary,Married,0
1556,45,28,9092,2,1,5,4,4,5.2,6.3,Treasury,Mid,Masters,Male,Divorced,0
1557,24,4,8021,1,25,55,1,3,19.2,8.0,Investment Banking,Lead,Bachelors,Male,Divorced,1
1558,41,9,2500,3,15,7,19,4,27.6,6.5,Investment Banking,Senior,Bachelors,Female,Single,0
1559,36,27,8481,4,2,26,10,4,15.3,6.3,Operations,Lead,Other,Non-binary,Married,0
1560,46,4,14637,4,3,70,1,7,8.9,9.2,Risk,Lead,PhD,Male,Single,0
1561,51,2,6919,5,1,26,15,4,4.8,5.1,Operations,Lead,Bachelors,Female,Divorced,0
1562,35,22,5815,3,5,45,4,4,24.9,3.0,Operations,Mid,PhD,Male,Single,0
1563,28,5,9120,3,0,40,7,1,29.1,2.5,Risk,Lead,PhD,Male,Married,1
1564,38,3,8937,3,8,78,7,1,10.5,4.6,Finance,Senior,Other,Non-binary,Divorced,0
1565,41,17,11578,3,5,24,18,1,8.7,7.4,Compliance,Junior,PhD,Female,Married,0
1566,57,27,4226,3,18,17,13,5,18.0,1.4,Audit,Lead,PhD,Non-binary,Married,1
1567,30,8,10194,4,1,11,10,6,23.3,2.2,Finance,Mid,Bachelors,Male,Divorced,0
1568,59,16,9771,5,13,50,8,3,13.7,2.0,Operations,Lead,Other,Female,Married,0
1569,43,28,7573,5,12,38,10,6,18.9,6.3,Finance,Lead,PhD,Non-binary,Married,0
1570,23,12,9016,3,1,9,14,7,21.5,3.2,Compliance,Senior,Bachelors,Female,Married,0
1571,45,26,11088,5,4,73,14,2,28.8,2.5,Investment Banking,Senior,Other,Male,Divorced,0
1572,29,14,10616,3,1,76,11,3,5.0,6.3,Finance,Mid,Bachelors,Female,Married,0
1573,32,29,4570,2,2,53,6,3,29.9,7.9,Compliance,Mid,Other,Male,Single,0
1574,34,19,10460,5,2,28,1,2,11.8,4.0,Finance,Mid,Other,Non-binary,Single,0
1575,38,16,7805,4,6,40,19,2,21.7,6.2,Treasury,Mid,Masters,Male,Married,0
1576,29,12,8218,3,4,8,7,1,17.2,1.9,Operations,Mid,Masters,Male,Single,0
1577,42,15,8219,3,23,62,18,2,14.6,9.4,Compliance,Junior,Masters,Female,Single,0
1578,39,21,7549,3,1,76,3,4,20.9,4.0,Audit,Junior,PhD,Female,Divorced,1
1579,51,3,11575,4,29,36,11,1,11.9,10.0,Operations,Mid,Bachelors,Non-binary,Married,0
1580,39,4,7748,3,2,13,5,5,3.8,9.8,Treasury,Mid,Other,Female,Divorced,0
1581,52,4,4641,5,11,72,19,3,14.7,8.0,Investment Banking,Junior,Bachelors,Non-binary,Married,0
1582,59,8,6819,2,3,71,2,3,15.7,1.2,Finance,Senior,PhD,Male,Single,1
1583,53,16,8536,3,1,38,4,3,6.1,5.9,Operations,Junior,Masters,Male,Divorced,0
1584,32,12,11687,3,15,39,10,4,28.1,1.8,Finance,Mid,Masters,Female,Divorced,1
1585,46,1,9809,4,2,53,2,0,6.8,9.1,Finance,Senior,Bachelors,Male,Single,0
1586,54,12,5448,3,8,2,8,4,12.3,8.1,Operations,Mid,Bachelors,Male,Single,0
1587,59,21,15455,4,6,54,1,6,4.6,9.8,Compliance,Lead,Other,Non-binary,Married,0
1588,29,20,8794,5,5,32,6,4,16.1,6.5,Compliance,Senior,Bachelors,Female,Married,0
1589,32,26,11826,5,5,70,11,1,9.2,5.7,Operations,Mid,Other,Non-binary,Single,0
1590,43,22,7544,4,10,18,10,3,14.7,5.7,Compliance,Junior,Other,Male,Single,0
1591,45,18,9600,5,0,33,13,0,6.7,4.5,Risk,Mid,Masters,Male,Divorced,0
1592,38,2,10518,4,8,77,1,5,1.6,5.2,Finance,Junior,Bachelors,Male,Divorced,0
1593,33,9,11654,4,18,49,2,3,23.4,6.7,Operations,Senior,Masters,Female,Married,0
1594,53,1,11172,3,0,46,3,2,19.2,9.4,Audit,Junior,Other,Male,Divorced,0
1595,36,12,10616,3,1,45,9,4,10.2,6.4,Treasury,Senior,Masters,Male,Single,0
1596,37,18,7054,3,10,55,5,4,1.4,8.7,Investment Banking,Mid,Masters,Non-binary,Single,0
1597,43,25,6284,3,4,56,10,6,26.0,8.8,Operations,Junior,Other,Female,Single,0
1598,49,16,8997,3,4,50,10,3,5.1,5.7,Operations,Senior,PhD,Male,Single,0
1599,41,20,10799,5,1,53,12,2,27.9,4.1,Finance,Senior,PhD,Non-binary,Married,0
1600,54,13,7331,3,5,27,18,0,14.4,6.8,Treasury,Senior,Bachelors,Male,Single,0
1601,31,11,11195,2,1,18,1,3,10.2,5.0,Finance,Lead,Masters,Non-binary,Single,0
1602,61,20,12357,4,5,26,3,3,22.3,1.7,Audit,Senior,Bachelors,Male,Single,0
1603,53,11,5251,2,11,47,5,4,26.3,4.4,Investment Banking,Mid,Masters,Female,Single,1
1604,54,10,5489,2,2,18,17,3,11.1,9.9,Compliance,Mid,Bachelors,Female,Married,0
1605,23,6,7578,3,5,50,8,4,12.2,1.4,Operations,Mid,Bachelors,Non-binary,Married,0
1606,54,3,8922,3,38,6,17,1,13.0,7.3,Finance,Senior,Other,Male,Divorced,0
1607,54,18,6426,3,9,28,9,0,27.7,8.6,Investment Banking,Mid,PhD,Female,Married,0
1608,34,0,12056,4,14,42,6,3,20.8,6.8,Audit,Senior,PhD,Male,Married,0
1609,51,27,9272,4,4,68,17,2,7.4,6.1,Audit,Senior,PhD,Female,Married,0
1610,54,23,8118,3,11,57,8,3,5.5,7.4,Investment Banking,Senior,Other,Non-binary,Divorced,0
1611,34,28,3692,3,0,7,7,2,6.9,4.9,Risk,Lead,PhD,Female,Single,0
1612,47,2,4052,3,1,41,7,3,7.9,1.8,Operations,Junior,Other,Male,Divorced,0
1613,43,12,8843,4,1,75,15,3,6.9,9.7,Audit,Mid,Masters,Male,Single,0
1614,60,14,2500,2,4,41,7,0,19.8,4.9,Investment Banking,Lead,Other,Male,Married,1
1615,23,1,11037,1,14,12,8,1,3.5,7.0,Compliance,Mid,Bachelors,Non-binary,Single,1
1616,59,10,7525,4,3,25,9,2,11.6,5.8,Finance,Lead,Bachelors,Non-binary,Divorced,0
1617,60,3,17729,3,8,17,15,4,18.8,1.5,Finance,Junior,Masters,Male,Single,0
1618,47,18,14923,2,9,41,2,3,8.7,9.6,Risk,Junior,Masters,Male,Single,0
1619,36,28,7455,3,7,50,7,0,2.0,8.1,Compliance,Junior,Bachelors,Female,Married,0
1620,55,16,7680,5,3,15,15,5,2.5,2.3,Audit,Junior,PhD,Female,Single,0
1621,61,2,10986,5,6,2,18,3,3.8,9.8,Investment Banking,Senior,PhD,Female,Single,0
1622,32,27,13109,4,3,78,18,2,25.1,7.6,Risk,Mid,PhD,Male,Married,0
1623,24,17,3085,3,0,44,10,2,19.7,5.3,Audit,Mid,Masters,Female,Divorced,0
1624,27,7,2640,4,39,21,18,2,1.9,6.5,Audit,Mid,Bachelors,Male,Married,0
1625,30,21,6133,5,1,22,1,1,11.7,2.0,Operations,Senior,Other,Non-binary,Single,0
1626,27,24,9748,5,0,58,7,0,8.4,6.0,Treasury,Mid,Masters,Female,Married,0
1627,30,23,9490,3,16,61,3,5,17.3,1.7,Investment Banking,Junior,Bachelors,Male,Married,0
1628,60,25,11209,4,2,67,14,5,15.7,5.9,Audit,Mid,PhD,Male,Single,0
1629,52,18,4400,3,8,53,12,0,14.4,6.0,Finance,Mid,PhD,Non-binary,Divorced,0
1630,53,4,2500,3,3,56,14,1,9.4,8.9,Audit,Lead,PhD,Non-binary,Married,0
1631,33,6,10574,4,3,22,4,2,4.1,7.5,Risk,Senior,Bachelors,Non-binary,Divorced,0
1632,29,20,5515,3,2,59,13,2,22.3,3.2,Investment Banking,Junior,PhD,Non-binary,Married,0
1633,29,7,2500,5,3,72,16,4,26.4,9.0,Audit,Junior,Bachelors,Female,Single,0
1634,49,27,8435,2,4,54,16,2,28.3,6.2,Investment Banking,Junior,Masters,Non-binary,Single,0
1635,41,4,10379,4,10,79,5,5,1.8,6.5,Finance,Mid,Other,Male,Married,0
1636,28,16,7633,5,5,62,6,3,22.2,2.5,Finance,Junior,PhD,Male,Married,1
1637,32,4,6626,5,22,55,6,2,21.8,8.7,Risk,Junior,Masters,Male,Married,0
1638,41,3,7521,3,0,54,18,4,28.4,9.4,Finance,Lead,Masters,Male,Single,0
1639,37,21,6888,3,5,24,6,4,7.6,8.0,Compliance,Mid,Bachelors,Male,Married,0
1640,25,18,3955,4,7,25,7,2,22.3,9.5,Compliance,Lead,Masters,Non-binary,Single,0
1641,27,26,5855,3,20,48,16,0,1.6,3.7,Treasury,Senior,Bachelors,Male,Married,0
1642,43,20,9563,5,0,62,9,5,18.9,8.8,Investment Banking,Mid,Bachelors,Non-binary,Single,0
1643,47,1,8965,5,6,44,13,2,10.5,5.4,Compliance,Lead,Masters,Non-binary,Married,0
1644,24,10,8504,3,15,72,12,3,23.1,2.5,Risk,Senior,Bachelors,Non-binary,Divorced,0
1645,35,21,5014,2,2,78,19,0,25.9,7.0,Audit,Lead,Bachelors,Non-binary,Divorced,0
1646,32,12,7455,2,16,38,1,5,10.9,7.2,Compliance,Senior,Bachelors,Female,Single,0
1647,39,14,2500,5,0,64,8,3,15.8,3.6,Treasury,Junior,Masters,Female,Married,1
1648,33,11,8535,3,10,68,4,3,3.5,1.2,Investment Banking,Junior,Other,Female,Divorced,1
1649,44,21,12286,3,21,55,19,1,12.5,2.8,Operations,Mid,Bachelors,Female,Married,1
1650,33,20,3577,3,8,8,5,6,10.8,4.6,Operations,Lead,PhD,Female,Married,0
1651,34,21,6242,4,4,69,17,2,5.5,2.5,Risk,Lead,Masters,Male,Married,0
1652,46,10,8987,2,0,27,3,4,26.8,2.7,Treasury,Senior,Masters,Female,Divorced,1
1653,40,6,11758,3,20,44,19,3,4.4,4.5,Compliance,Mid,Bachelors,Male,Single,0
1654,57,27,6655,5,5,25,1,1,19.1,9.7,Treasury,Junior,Masters,Male,Divorced,0
1655,29,4,5923,5,0,27,1,3,26.7,7.9,Finance,Lead,PhD,Non-binary,Single,0
1656,50,16,2500,4,9,39,9,3,27.4,3.9,Treasury,Senior,Other,Non-binary,Divorced,1
1657,53,23,8310,1,5,14,5,1,23.8,9.6,Compliance,Junior,Masters,Non-binary,Married,0
1658,39,19,14126,3,1,5,7,5,5.3,6.8,Risk,Junior,Masters,Female,Married,0
1659,27,8,8832,4,1,26,6,2,24.5,5.1,Finance,Junior,Masters,Male,Married,0
1660,39,13,7933,3,0,37,17,8,8.3,5.2,Treasury,Senior,Bachelors,Female,Divorced,0
1661,40,25,8966,5,6,67,17,5,27.7,4.7,Operations,Senior,PhD,Non-binary,Divorced,0
1662,43,11,7966,4,7,74,13,3,21.3,3.1,Compliance,Junior,Other,Non-binary,Single,1
